element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
556  2.9500 0.77500 0.25000 3.0000 0.77500 0.25000 3.0000 0.72500 0.25000 2.9500 0.72500 0.25000 0.00012500 0.050000
557  2.9500 0.77500 0.30000 3.0000 0.77500 0.30000 3.0000 0.72500 0.30000 2.9500 0.72500 0.30000 0.00012500 0.050000
558  2.9500 0.77500 0.35000 3.0000 0.77500 0.35000 3.0000 0.72500 0.35000 2.9500 0.72500 0.35000 0.00012500 0.050000
559  2.9500 0.77500 0.40000 3.0000 0.77500 0.40000 3.0000 0.72500 0.40000 2.9500 0.72500 0.40000 0.00012500 0.050000
560  2.9500 0.72500 -0.35000 3.0000 0.72500 -0.35000 3.0000 0.67500 -0.35000 2.9500 0.67500 -0.35000 0.00012500 0.050000
561  2.9500 0.72500 -0.30000 3.0000 0.72500 -0.30000 3.0000 0.67500 -0.30000 2.9500 0.67500 -0.30000 0.00012500 0.050000
562  2.9500 0.72500 -0.25000 3.0000 0.72500 -0.25000 3.0000 0.67500 -0.25000 2.9500 0.67500 -0.25000 0.00012500 0.050000
563  2.9500 0.72500 -0.20000 3.0000 0.72500 -0.20000 3.0000 0.67500 -0.20000 2.9500 0.67500 -0.20000 0.00012500 0.050000
564  2.9500 0.72500 -0.15000 3.0000 0.72500 -0.15000 3.0000 0.67500 -0.15000 2.9500 0.67500 -0.15000 0.00012500 0.050000
565  2.9500 0.72500 -0.10000 3.0000 0.72500 -0.10000 3.0000 0.67500 -0.10000 2.9500 0.67500 -0.10000 0.00012500 0.050000
566  2.9500 0.72500 -0.050000 3.0000 0.72500 -0.050000 3.0000 0.67500 -0.050000 2.9500 0.67500 -0.050000 0.00012500 0.050000
567  2.9500 0.72500 0.0000 3.0000 0.72500 0.0000 3.0000 0.67500 0.0000 2.9500 0.67500 0.0000 0.00012500 0.050000
568  2.9500 0.72500 0.050000 3.0000 0.72500 0.050000 3.0000 0.67500 0.050000 2.9500 0.67500 0.050000 0.00012500 0.050000
569  2.9500 0.72500 0.10000 3.0000 0.72500 0.10000 3.0000 0.67500 0.10000 2.9500 0.67500 0.10000 0.00012500 0.050000
570  2.9500 0.72500 0.15000 3.0000 0.72500 0.15000 3.0000 0.67500 0.15000 2.9500 0.67500 0.15000 0.00012500 0.050000
571  2.9500 0.72500 0.20000 3.0000 0.72500 0.20000 3.0000 0.67500 0.20000 2.9500 0.67500 0.20000 0.00012500 0.050000
572  2.9500 0.72500 0.25000 3.0000 0.72500 0.25000 3.0000 0.67500 0.25000 2.9500 0.67500 0.25000 0.00012500 0.050000
573  2.9500 0.72500 0.30000 3.0000 0.72500 0.30000 3.0000 0.67500 0.30000 2.9500 0.67500 0.30000 0.00012500 0.050000
574  2.9500 0.72500 0.35000 3.0000 0.72500 0.35000 3.0000 0.67500 0.35000 2.9500 0.67500 0.35000 0.00012500 0.050000
575  2.9500 0.67500 -0.35000 3.0000 0.67500 -0.35000 3.0000 0.62500 -0.35000 2.9500 0.62500 -0.35000 0.00012500 0.050000
576  2.9500 0.67500 -0.30000 3.0000 0.67500 -0.30000 3.0000 0.62500 -0.30000 2.9500 0.62500 -0.30000 0.00012500 0.050000
577  2.9500 0.67500 -0.25000 3.0000 0.67500 -0.25000 3.0000 0.62500 -0.25000 2.9500 0.62500 -0.25000 0.00012500 0.050000
578  2.9500 0.67500 -0.20000 3.0000 0.67500 -0.20000 3.0000 0.62500 -0.20000 2.9500 0.62500 -0.20000 0.00012500 0.050000
579  2.9500 0.67500 -0.15000 3.0000 0.67500 -0.15000 3.0000 0.62500 -0.15000 2.9500 0.62500 -0.15000 0.00012500 0.050000
580  2.9500 0.67500 -0.10000 3.0000 0.67500 -0.10000 3.0000 0.62500 -0.10000 2.9500 0.62500 -0.10000 0.00012500 0.050000
581  2.9500 0.67500 -0.050000 3.0000 0.67500 -0.050000 3.0000 0.62500 -0.050000 2.9500 0.62500 -0.050000 0.00012500 0.050000
582  2.9500 0.67500 0.0000 3.0000 0.67500 0.0000 3.0000 0.62500 0.0000 2.9500 0.62500 0.0000 0.00012500 0.050000
583  2.9500 0.67500 0.050000 3.0000 0.67500 0.050000 3.0000 0.62500 0.050000 2.9500 0.62500 0.050000 0.00012500 0.050000
584  2.9500 0.67500 0.10000 3.0000 0.67500 0.10000 3.0000 0.62500 0.10000 2.9500 0.62500 0.10000 0.00012500 0.050000
585  2.9500 0.67500 0.15000 3.0000 0.67500 0.15000 3.0000 0.62500 0.15000 2.9500 0.62500 0.15000 0.00012500 0.050000
586  2.9500 0.67500 0.20000 3.0000 0.67500 0.20000 3.0000 0.62500 0.20000 2.9500 0.62500 0.20000 0.00012500 0.050000
587  2.9500 0.67500 0.25000 3.0000 0.67500 0.25000 3.0000 0.62500 0.25000 2.9500 0.62500 0.25000 0.00012500 0.050000
588  2.9500 0.67500 0.30000 3.0000 0.67500 0.30000 3.0000 0.62500 0.30000 2.9500 0.62500 0.30000 0.00012500 0.050000
589  2.9500 0.67500 0.35000 3.0000 0.67500 0.35000 3.0000 0.62500 0.35000 2.9500 0.62500 0.35000 0.00012500 0.050000
590  2.9500 0.62500 -0.25000 3.0000 0.62500 -0.25000 3.0000 0.57500 -0.25000 2.9500 0.57500 -0.25000 0.00012500 0.050000
591  2.9500 0.62500 -0.20000 3.0000 0.62500 -0.20000 3.0000 0.57500 -0.20000 2.9500 0.57500 -0.20000 0.00012500 0.050000
592  2.9500 0.62500 -0.15000 3.0000 0.62500 -0.15000 3.0000 0.57500 -0.15000 2.9500 0.57500 -0.15000 0.00012500 0.050000
593  2.9500 0.62500 -0.10000 3.0000 0.62500 -0.10000 3.0000 0.57500 -0.10000 2.9500 0.57500 -0.10000 0.00012500 0.050000
594  2.9500 0.62500 -0.050000 3.0000 0.62500 -0.050000 3.0000 0.57500 -0.050000 2.9500 0.57500 -0.050000 0.00012500 0.050000
595  2.9500 0.62500 0.0000 3.0000 0.62500 0.0000 3.0000 0.57500 0.0000 2.9500 0.57500 0.0000 0.00012500 0.050000
596  2.9500 0.62500 0.050000 3.0000 0.62500 0.050000 3.0000 0.57500 0.050000 2.9500 0.57500 0.050000 0.00012500 0.050000
597  2.9500 0.62500 0.10000 3.0000 0.62500 0.10000 3.0000 0.57500 0.10000 2.9500 0.57500 0.10000 0.00012500 0.050000
598  2.9500 0.62500 0.15000 3.0000 0.62500 0.15000 3.0000 0.57500 0.15000 2.9500 0.57500 0.15000 0.00012500 0.050000
599  2.9500 0.62500 0.20000 3.0000 0.62500 0.20000 3.0000 0.57500 0.20000 2.9500 0.57500 0.20000 0.00012500 0.050000
600  2.9500 0.62500 0.25000 3.0000 0.62500 0.25000 3.0000 0.57500 0.25000 2.9500 0.57500 0.25000 0.00012500 0.050000
601  2.9500 0.57500 -0.20000 3.0000 0.57500 -0.20000 3.0000 0.52500 -0.20000 2.9500 0.52500 -0.20000 0.00012500 0.050000
602  2.9500 0.57500 -0.15000 3.0000 0.57500 -0.15000 3.0000 0.52500 -0.15000 2.9500 0.52500 -0.15000 0.00012500 0.050000
603  2.9500 0.57500 -0.10000 3.0000 0.57500 -0.10000 3.0000 0.52500 -0.10000 2.9500 0.52500 -0.10000 0.00012500 0.050000
604  2.9500 0.57500 -0.050000 3.0000 0.57500 -0.050000 3.0000 0.52500 -0.050000 2.9500 0.52500 -0.050000 0.00012500 0.050000
605  2.9500 0.57500 0.0000 3.0000 0.57500 0.0000 3.0000 0.52500 0.0000 2.9500 0.52500 0.0000 0.00012500 0.050000
606  2.9500 0.57500 0.050000 3.0000 0.57500 0.050000 3.0000 0.52500 0.050000 2.9500 0.52500 0.050000 0.00012500 0.050000
607  2.9500 0.57500 0.10000 3.0000 0.57500 0.10000 3.0000 0.52500 0.10000 2.9500 0.52500 0.10000 0.00012500 0.050000
608  2.9500 0.57500 0.15000 3.0000 0.57500 0.15000 3.0000 0.52500 0.15000 2.9500 0.52500 0.15000 0.00012500 0.050000
609  2.9500 0.57500 0.20000 3.0000 0.57500 0.20000 3.0000 0.52500 0.20000 2.9500 0.52500 0.20000 0.00012500 0.050000
610  3.0133 0.89956 -0.13333 3.1497 0.89047 -0.13333 3.1408 0.75743 -0.13333 3.0044 0.76652 -0.13333 0.0024296 0.13333
611  3.0133 0.89956 0.0000 3.1497 0.89047 0.0000 3.1408 0.75743 0.0000 3.0044 0.76652 0.0000 0.0024296 0.13333
612  3.0133 0.89956 0.13333 3.1497 0.89047 0.13333 3.1408 0.75743 0.13333 3.0044 0.76652 0.13333 0.0024296 0.13333
613  3.0044 0.76652 -0.13333 3.1408 0.75743 -0.13333 3.1319 0.62439 -0.13333 2.9956 0.63348 -0.13333 0.0024296 0.13333
614  3.0044 0.76652 0.0000 3.1408 0.75743 0.0000 3.1319 0.62439 0.0000 2.9956 0.63348 0.0000 0.0024296 0.13333
615  3.0044 0.76652 0.13333 3.1408 0.75743 0.13333 3.1319 0.62439 0.13333 2.9956 0.63348 0.13333 0.0024296 0.13333
616  2.9956 0.63348 -0.13333 3.1319 0.62439 -0.13333 3.1231 0.49135 -0.13333 2.9867 0.50044 -0.13333 0.0024296 0.13333
617  2.9956 0.63348 0.0000 3.1319 0.62439 0.0000 3.1231 0.49135 0.0000 2.9867 0.50044 0.0000 0.0024296 0.13333
618  2.9956 0.63348 0.13333 3.1319 0.62439 0.13333 3.1231 0.49135 0.13333 2.9867 0.50044 0.13333 0.0024296 0.13333
619  3.1497 0.89047 -0.13333 3.2860 0.88138 -0.13333 3.2772 0.74834 -0.13333 3.1408 0.75743 -0.13333 0.0024296 0.13333
620  3.1497 0.89047 0.0000 3.2860 0.88138 0.0000 3.2772 0.74834 0.0000 3.1408 0.75743 0.0000 0.0024296 0.13333
621  3.1497 0.89047 0.13333 3.2860 0.88138 0.13333 3.2772 0.74834 0.13333 3.1408 0.75743 0.13333 0.0024296 0.13333
622  3.1408 0.75743 -0.13333 3.2772 0.74834 -0.13333 3.2683 0.61530 -0.13333 3.1319 0.62439 -0.13333 0.0024296 0.13333
623  3.1408 0.75743 0.0000 3.2772 0.74834 0.0000 3.2683 0.61530 0.0000 3.1319 0.62439 0.0000 0.0024296 0.13333
624  3.1408 0.75743 0.13333 3.2772 0.74834 0.13333 3.2683 0.61530 0.13333 3.1319 0.62439 0.13333 0.0024296 0.13333
625  3.1319 0.62439 -0.13333 3.2683 0.61530 -0.13333 3.2594 0.48226 -0.13333 3.1231 0.49135 -0.13333 0.0024296 0.13333
626  3.1319 0.62439 0.0000 3.2683 0.61530 0.0000 3.2594 0.48226 0.0000 3.1231 0.49135 0.0000 0.0024296 0.13333
627  3.1319 0.62439 0.13333 3.2683 0.61530 0.13333 3.2594 0.48226 0.13333 3.1231 0.49135 0.13333 0.0024296 0.13333
628  3.2860 0.88138 -0.13333 3.4224 0.87228 -0.13333 3.4135 0.73925 -0.13333 3.2772 0.74834 -0.13333 0.0024296 0.13333
629  3.2860 0.88138 0.0000 3.4224 0.87228 0.0000 3.4135 0.73925 0.0000 3.2772 0.74834 0.0000 0.0024296 0.13333
630  3.2860 0.88138 0.13333 3.4224 0.87228 0.13333 3.4135 0.73925 0.13333 3.2772 0.74834 0.13333 0.0024296 0.13333
631  3.2772 0.74834 -0.13333 3.4135 0.73925 -0.13333 3.4047 0.60621 -0.13333 3.2683 0.61530 -0.13333 0.0024296 0.13333
632  3.2772 0.74834 0.0000 3.4135 0.73925 0.0000 3.4047 0.60621 0.0000 3.2683 0.61530 0.0000 0.0024296 0.13333
633  3.2772 0.74834 0.13333 3.4135 0.73925 0.13333 3.4047 0.60621 0.13333 3.2683 0.61530 0.13333 0.0024296 0.13333
634  3.2683 0.61530 -0.13333 3.4047 0.60621 -0.13333 3.3958 0.47317 -0.13333 3.2594 0.48226 -0.13333 0.0024296 0.13333
635  3.2683 0.61530 0.0000 3.4047 0.60621 0.0000 3.3958 0.47317 0.0000 3.2594 0.48226 0.0000 0.0024296 0.13333
636  3.2683 0.61530 0.13333 3.4047 0.60621 0.13333 3.3958 0.47317 0.13333 3.2594 0.48226 0.13333 0.0024296 0.13333
637  3.4224 0.87228 0.0000 3.5588 0.86319 0.0000 3.5499 0.73016 0.0000 3.4135 0.73925 0.0000 0.0024296 0.13333
638  3.4135 0.73925 -0.13333 3.5499 0.73016 -0.13333 3.5410 0.59712 -0.13333 3.4047 0.60621 -0.13333 0.0024296 0.13333
639  3.4135 0.73925 0.0000 3.5499 0.73016 0.0000 3.5410 0.59712 0.0000 3.4047 0.60621 0.0000 0.0024296 0.13333
640  3.4135 0.73925 0.13333 3.5499 0.73016 0.13333 3.5410 0.59712 0.13333 3.4047 0.60621 0.13333 0.0024296 0.13333
641  3.4047 0.60621 0.0000 3.5410 0.59712 0.0000 3.5322 0.46408 0.0000 3.3958 0.47317 0.0000 0.0024296 0.13333
642  3.5588 0.86319 0.0000 3.6951 0.85410 0.0000 3.6863 0.72106 0.0000 3.5499 0.73016 0.0000 0.0024296 0.13333
643  3.5499 0.73016 -0.13333 3.6863 0.72106 -0.13333 3.6774 0.58803 -0.13333 3.5410 0.59712 -0.13333 0.0024296 0.13333
644  3.5499 0.73016 0.0000 3.6863 0.72106 0.0000 3.6774 0.58803 0.0000 3.5410 0.59712 0.0000 0.0024296 0.13333
645  3.5499 0.73016 0.13333 3.6863 0.72106 0.13333 3.6774 0.58803 0.13333 3.5410 0.59712 0.13333 0.0024296 0.13333
646  3.5410 0.59712 0.0000 3.6774 0.58803 0.0000 3.6685 0.45499 0.0000 3.5322 0.46408 0.0000 0.0024296 0.13333
647  3.6951 0.85410 0.0000 3.8315 0.84501 0.0000 3.8226 0.71197 0.0000 3.6863 0.72106 0.0000 0.0024296 0.13333
648  3.6863 0.72106 -0.13333 3.8226 0.71197 -0.13333 3.8137 0.57894 -0.13333 3.6774 0.58803 -0.13333 0.0024296 0.13333
649  3.6863 0.72106 0.0000 3.8226 0.71197 0.0000 3.8137 0.57894 0.0000 3.6774 0.58803 0.0000 0.0024296 0.13333
650  3.6863 0.72106 0.13333 3.8226 0.71197 0.13333 3.8137 0.57894 0.13333 3.6774 0.58803 0.13333 0.0024296 0.13333
651  3.6774 0.58803 0.0000 3.8137 0.57894 0.0000 3.8049 0.44590 0.0000 3.6685 0.45499 0.0000 0.0024296 0.13333
652  3.8315 0.84501 0.0000 3.9678 0.83592 0.0000 3.9590 0.70288 0.0000 3.8226 0.71197 0.0000 0.0024296 0.13333
653  3.8226 0.71197 -0.13333 3.9590 0.70288 -0.13333 3.9501 0.56984 -0.13333 3.8137 0.57894 -0.13333 0.0024296 0.13333
654  3.8226 0.71197 0.0000 3.9590 0.70288 0.0000 3.9501 0.56984 0.0000 3.8137 0.57894 0.0000 0.0024296 0.13333
655  3.8226 0.71197 0.13333 3.9590 0.70288 0.13333 3.9501 0.56984 0.13333 3.8137 0.57894 0.13333 0.0024296 0.13333
656  3.8137 0.57894 0.0000 3.9501 0.56984 0.0000 3.9412 0.43681 0.0000 3.8049 0.44590 0.0000 0.0024296 0.13333
657  3.9678 0.83592 0.0000 4.1042 0.82683 0.0000 4.0953 0.69379 0.0000 3.9590 0.70288 0.0000 0.0024296 0.13333
658  3.9590 0.70288 -0.13333 4.0953 0.69379 -0.13333 4.0865 0.56075 -0.13333 3.9501 0.56984 -0.13333 0.0024296 0.13333
659  3.9590 0.70288 0.0000 4.0953 0.69379 0.0000 4.0865 0.56075 0.0000 3.9501 0.56984 0.0000 0.0024296 0.13333
660  3.9590 0.70288 0.13333 4.0953 0.69379 0.13333 4.0865 0.56075 0.13333 3.9501 0.56984 0.13333 0.0024296 0.13333
661  3.9501 0.56984 0.0000 4.0865 0.56075 0.0000 4.0776 0.42772 0.0000 3.9412 0.43681 0.0000 0.0024296 0.13333
662  4.1042 0.82683 0.0000 4.2406 0.81774 0.0000 4.2317 0.68470 0.0000 4.0953 0.69379 0.0000 0.0024296 0.13333
663  4.0953 0.69379 -0.13333 4.2317 0.68470 -0.13333 4.2228 0.55166 -0.13333 4.0865 0.56075 -0.13333 0.0024296 0.13333
664  4.0953 0.69379 0.0000 4.2317 0.68470 0.0000 4.2228 0.55166 0.0000 4.0865 0.56075 0.0000 0.0024296 0.13333
665  4.0953 0.69379 0.13333 4.2317 0.68470 0.13333 4.2228 0.55166 0.13333 4.0865 0.56075 0.13333 0.0024296 0.13333
666  4.0865 0.56075 0.0000 4.2228 0.55166 0.0000 4.2140 0.41862 0.0000 4.0776 0.42772 0.0000 0.0024296 0.13333
667  4.2406 0.81774 0.0000 4.3769 0.80865 0.0000 4.3681 0.67561 0.0000 4.2317 0.68470 0.0000 0.0024296 0.13333
668  4.2317 0.68470 -0.13333 4.3681 0.67561 -0.13333 4.3592 0.54257 -0.13333 4.2228 0.55166 -0.13333 0.0024296 0.13333
669  4.2317 0.68470 0.0000 4.3681 0.67561 0.0000 4.3592 0.54257 0.0000 4.2228 0.55166 0.0000 0.0024296 0.13333
670  4.2317 0.68470 0.13333 4.3681 0.67561 0.13333 4.3592 0.54257 0.13333 4.2228 0.55166 0.13333 0.0024296 0.13333
671  4.2228 0.55166 0.0000 4.3592 0.54257 0.0000 4.3503 0.40953 0.0000 4.2140 0.41862 0.0000 0.0024296 0.13333
672  4.3769 0.80865 0.0000 4.5133 0.79956 0.0000 4.5044 0.66652 0.0000 4.3681 0.67561 0.0000 0.0024296 0.13333
673  4.3681 0.67561 -0.13333 4.5044 0.66652 -0.13333 4.4956 0.53348 -0.13333 4.3592 0.54257 -0.13333 0.0024296 0.13333
674  4.3681 0.67561 0.0000 4.5044 0.66652 0.0000 4.4956 0.53348 0.0000 4.3592 0.54257 0.0000 0.0024296 0.13333
675  4.3681 0.67561 0.13333 4.5044 0.66652 0.13333 4.4956 0.53348 0.13333 4.3592 0.54257 0.13333 0.0024296 0.13333
676  4.3592 0.54257 0.0000 4.4956 0.53348 0.0000 4.4867 0.40044 0.0000 4.3503 0.40953 0.0000 0.0024296 0.13333
677  4.5133 0.79956 0.0000 4.6497 0.79047 0.0000 4.6408 0.65743 0.0000 4.5044 0.66652 0.0000 0.0024296 0.13333
678  4.5044 0.66652 -0.13333 4.6408 0.65743 -0.13333 4.6319 0.52439 -0.13333 4.4956 0.53348 -0.13333 0.0024296 0.13333
679  4.5044 0.66652 0.0000 4.6408 0.65743 0.0000 4.6319 0.52439 0.0000 4.4956 0.53348 0.0000 0.0024296 0.13333
680  4.5044 0.66652 0.13333 4.6408 0.65743 0.13333 4.6319 0.52439 0.13333 4.4956 0.53348 0.13333 0.0024296 0.13333
681  4.4956 0.53348 0.0000 4.6319 0.52439 0.0000 4.6231 0.39135 0.0000 4.4867 0.40044 0.0000 0.0024296 0.13333
682  4.6497 0.79047 0.0000 4.7860 0.78138 0.0000 4.7772 0.64834 0.0000 4.6408 0.65743 0.0000 0.0024296 0.13333
683  4.6408 0.65743 -0.13333 4.7772 0.64834 -0.13333 4.7683 0.51530 -0.13333 4.6319 0.52439 -0.13333 0.0024296 0.13333
684  4.6408 0.65743 0.0000 4.7772 0.64834 0.0000 4.7683 0.51530 0.0000 4.6319 0.52439 0.0000 0.0024296 0.13333
685  4.6408 0.65743 0.13333 4.7772 0.64834 0.13333 4.7683 0.51530 0.13333 4.6319 0.52439 0.13333 0.0024296 0.13333
686  4.6319 0.52439 0.0000 4.7683 0.51530 0.0000 4.7594 0.38226 0.0000 4.6231 0.39135 0.0000 0.0024296 0.13333
687  4.7860 0.78138 0.0000 4.9224 0.77228 0.0000 4.9135 0.63925 0.0000 4.7772 0.64834 0.0000 0.0024296 0.13333
688  4.7772 0.64834 -0.13333 4.9135 0.63925 -0.13333 4.9047 0.50621 -0.13333 4.7683 0.51530 -0.13333 0.0024296 0.13333
689  4.7772 0.64834 0.0000 4.9135 0.63925 0.0000 4.9047 0.50621 0.0000 4.7683 0.51530 0.0000 0.0024296 0.13333
690  4.7772 0.64834 0.13333 4.9135 0.63925 0.13333 4.9047 0.50621 0.13333 4.7683 0.51530 0.13333 0.0024296 0.13333
691  4.7683 0.51530 0.0000 4.9047 0.50621 0.0000 4.8958 0.37317 0.0000 4.7594 0.38226 0.0000 0.0024296 0.13333
692  4.9224 0.77228 0.0000 5.0588 0.76319 0.0000 5.0499 0.63016 0.0000 4.9135 0.63925 0.0000 0.0024296 0.13333
693  4.9135 0.63925 -0.13333 5.0499 0.63016 -0.13333 5.0410 0.49712 -0.13333 4.9047 0.50621 -0.13333 0.0024296 0.13333
694  4.9135 0.63925 0.0000 5.0499 0.63016 0.0000 5.0410 0.49712 0.0000 4.9047 0.50621 0.0000 0.0024296 0.13333
695  4.9135 0.63925 0.13333 5.0499 0.63016 0.13333 5.0410 0.49712 0.13333 4.9047 0.50621 0.13333 0.0024296 0.13333
696  4.9047 0.50621 0.0000 5.0410 0.49712 0.0000 5.0322 0.36408 0.0000 4.8958 0.37317 0.0000 0.0024296 0.13333
697  5.0499 0.63016 0.0000 5.1863 0.62106 0.0000 5.1774 0.48803 0.0000 5.0410 0.49712 0.0000 0.0024296 0.13333
698  5.1863 0.62106 0.0000 5.3226 0.61197 0.0000 5.3137 0.47894 0.0000 5.1774 0.48803 0.0000 0.0024296 0.13333
699  5.3226 0.61197 0.0000 5.4590 0.60288 0.0000 5.4501 0.46984 0.0000 5.3137 0.47894 0.0000 0.0024296 0.13333
700  5.4590 0.60288 0.0000 5.5953 0.59379 0.0000 5.5865 0.46075 0.0000 5.4501 0.46984 0.0000 0.0024296 0.13333
701  5.5953 0.59379 0.0000 5.7317 0.58470 0.0000 5.7228 0.45166 0.0000 5.5865 0.46075 0.0000 0.0024296 0.13333
702  5.7317 0.58470 0.0000 5.8681 0.57561 0.0000 5.8592 0.44257 0.0000 5.7228 0.45166 0.0000 0.0024296 0.13333
703  5.8681 0.57561 0.0000 6.0044 0.56652 0.0000 5.9956 0.43348 0.0000 5.8592 0.44257 0.0000 0.0024296 0.13333
704  2.9042 1.5193 0.0000 3.0471 1.5621 0.0000 3.0854 1.4344 0.0000 2.9425 1.3916 0.0000 0.0026515 0.13333
705  2.9425 1.3916 -0.13333 3.0854 1.4344 -0.13333 3.1237 1.3067 -0.13333 2.9808 1.2639 -0.13333 0.0026515 0.13333
706  2.9425 1.3916 0.0000 3.0854 1.4344 0.0000 3.1237 1.3067 0.0000 2.9808 1.2639 0.0000 0.0026515 0.13333
707  2.9425 1.3916 0.13333 3.0854 1.4344 0.13333 3.1237 1.3067 0.13333 2.9808 1.2639 0.13333 0.0026515 0.13333
708  2.9808 1.2639 -0.26667 3.1237 1.3067 -0.26667 3.1620 1.1790 -0.26667 3.0192 1.1361 -0.26667 0.0026515 0.13333
709  2.9808 1.2639 -0.13333 3.1237 1.3067 -0.13333 3.1620 1.1790 -0.13333 3.0192 1.1361 -0.13333 0.0026515 0.13333
710  2.9808 1.2639 0.0000 3.1237 1.3067 0.0000 3.1620 1.1790 0.0000 3.0192 1.1361 0.0000 0.0026515 0.13333
711  2.9808 1.2639 0.13333 3.1237 1.3067 0.13333 3.1620 1.1790 0.13333 3.0192 1.1361 0.13333 0.0026515 0.13333
712  2.9808 1.2639 0.26667 3.1237 1.3067 0.26667 3.1620 1.1790 0.26667 3.0192 1.1361 0.26667 0.0026515 0.13333
713  3.0192 1.1361 -0.13333 3.1620 1.1790 -0.13333 3.2003 1.0513 -0.13333 3.0575 1.0084 -0.13333 0.0026515 0.13333
714  3.0192 1.1361 0.0000 3.1620 1.1790 0.0000 3.2003 1.0513 0.0000 3.0575 1.0084 0.0000 0.0026515 0.13333
715  3.0192 1.1361 0.13333 3.1620 1.1790 0.13333 3.2003 1.0513 0.13333 3.0575 1.0084 0.13333 0.0026515 0.13333
716  3.0575 1.0084 0.0000 3.2003 1.0513 0.0000 3.2386 0.92358 0.0000 3.0958 0.88072 0.0000 0.0026515 0.13333
717  3.0854 1.4344 -0.13333 3.2282 1.4773 -0.13333 3.2666 1.3496 -0.13333 3.1237 1.3067 -0.13333 0.0026515 0.13333
718  3.0854 1.4344 0.0000 3.2282 1.4773 0.0000 3.2666 1.3496 0.0000 3.1237 1.3067 0.0000 0.0026515 0.13333
719  3.0854 1.4344 0.13333 3.2282 1.4773 0.13333 3.2666 1.3496 0.13333 3.1237 1.3067 0.13333 0.0026515 0.13333
720  3.1237 1.3067 -0.13333 3.2666 1.3496 -0.13333 3.3049 1.2219 -0.13333 3.1620 1.1790 -0.13333 0.0026515 0.13333
721  3.1237 1.3067 0.0000 3.2666 1.3496 0.0000 3.3049 1.2219 0.0000 3.1620 1.1790 0.0000 0.0026515 0.13333
722  3.1237 1.3067 0.13333 3.2666 1.3496 0.13333 3.3049 1.2219 0.13333 3.1620 1.1790 0.13333 0.0026515 0.13333
723  3.1620 1.1790 -0.13333 3.3049 1.2219 -0.13333 3.3432 1.0941 -0.13333 3.2003 1.0513 -0.13333 0.0026515 0.13333
724  3.1620 1.1790 0.0000 3.3049 1.2219 0.0000 3.3432 1.0941 0.0000 3.2003 1.0513 0.0000 0.0026515 0.13333
725  3.1620 1.1790 0.13333 3.3049 1.2219 0.13333 3.3432 1.0941 0.13333 3.2003 1.0513 0.13333 0.0026515 0.13333
726  3.2282 1.4773 -0.13333 3.3711 1.5201 -0.13333 3.4094 1.3924 -0.13333 3.2666 1.3496 -0.13333 0.0026515 0.13333
727  3.2282 1.4773 0.0000 3.3711 1.5201 0.0000 3.4094 1.3924 0.0000 3.2666 1.3496 0.0000 0.0026515 0.13333
728  3.2282 1.4773 0.13333 3.3711 1.5201 0.13333 3.4094 1.3924 0.13333 3.2666 1.3496 0.13333 0.0026515 0.13333
729  3.2666 1.3496 -0.13333 3.4094 1.3924 -0.13333 3.4477 1.2647 -0.13333 3.3049 1.2219 -0.13333 0.0026515 0.13333
730  3.2666 1.3496 0.0000 3.4094 1.3924 0.0000 3.4477 1.2647 0.0000 3.3049 1.2219 0.0000 0.0026515 0.13333
731  3.2666 1.3496 0.13333 3.4094 1.3924 0.13333 3.4477 1.2647 0.13333 3.3049 1.2219 0.13333 0.0026515 0.13333
732  3.3049 1.2219 -0.13333 3.4477 1.2647 -0.13333 3.4860 1.1370 -0.13333 3.3432 1.0941 -0.13333 0.0026515 0.13333
733  3.3049 1.2219 0.0000 3.4477 1.2647 0.0000 3.4860 1.1370 0.0000 3.3432 1.0941 0.0000 0.0026515 0.13333
734  3.3049 1.2219 0.13333 3.4477 1.2647 0.13333 3.4860 1.1370 0.13333 3.3432 1.0941 0.13333 0.0026515 0.13333
735  3.3711 1.5201 -0.13333 3.5140 1.5630 -0.13333 3.5523 1.4353 -0.13333 3.4094 1.3924 -0.13333 0.0026515 0.13333
736  3.3711 1.5201 0.0000 3.5140 1.5630 0.0000 3.5523 1.4353 0.0000 3.4094 1.3924 0.0000 0.0026515 0.13333
737  3.3711 1.5201 0.13333 3.5140 1.5630 0.13333 3.5523 1.4353 0.13333 3.4094 1.3924 0.13333 0.0026515 0.13333
738  3.4094 1.3924 -0.13333 3.5523 1.4353 -0.13333 3.5906 1.3076 -0.13333 3.4477 1.2647 -0.13333 0.0026515 0.13333
739  3.4094 1.3924 0.0000 3.5523 1.4353 0.0000 3.5906 1.3076 0.0000 3.4477 1.2647 0.0000 0.0026515 0.13333
740  3.4094 1.3924 0.13333 3.5523 1.4353 0.13333 3.5906 1.3076 0.13333 3.4477 1.2647 0.13333 0.0026515 0.13333
741  3.4477 1.2647 -0.13333 3.5906 1.3076 -0.13333 3.6289 1.1799 -0.13333 3.4860 1.1370 -0.13333 0.0026515 0.13333
742  3.4477 1.2647 0.0000 3.5906 1.3076 0.0000 3.6289 1.1799 0.0000 3.4860 1.1370 0.0000 0.0026515 0.13333
743  3.4477 1.2647 0.13333 3.5906 1.3076 0.13333 3.6289 1.1799 0.13333 3.4860 1.1370 0.13333 0.0026515 0.13333
