element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
8862  8.6957 -1.0714 -0.42857 9.1304 -1.0714 -0.42857 9.1304 -1.5000 -0.42857 8.6957 -1.5000 -0.42857 0.079858 0.42857
8863  8.6957 -1.0714 0.0000 9.1304 -1.0714 0.0000 9.1304 -1.5000 0.0000 8.6957 -1.5000 0.0000 0.079858 0.42857
8864  8.6957 -1.0714 0.42857 9.1304 -1.0714 0.42857 9.1304 -1.5000 0.42857 8.6957 -1.5000 0.42857 0.079858 0.42857
8865  8.6957 -1.0714 0.85714 9.1304 -1.0714 0.85714 9.1304 -1.5000 0.85714 8.6957 -1.5000 0.85714 0.079858 0.42857
8866  8.6957 -1.0714 1.2857 9.1304 -1.0714 1.2857 9.1304 -1.5000 1.2857 8.6957 -1.5000 1.2857 0.079858 0.42857
8867  8.6957 -1.0714 1.7143 9.1304 -1.0714 1.7143 9.1304 -1.5000 1.7143 8.6957 -1.5000 1.7143 0.079858 0.42857
8868  8.6957 -1.0714 2.1429 9.1304 -1.0714 2.1429 9.1304 -1.5000 2.1429 8.6957 -1.5000 2.1429 0.079858 0.42857
8869  8.6957 -1.0714 2.5714 9.1304 -1.0714 2.5714 9.1304 -1.5000 2.5714 8.6957 -1.5000 2.5714 0.079858 0.42857
8870  8.6957 -1.0714 3.0000 9.1304 -1.0714 3.0000 9.1304 -1.5000 3.0000 8.6957 -1.5000 3.0000 0.079858 0.42857
8871  8.6957 -1.0714 3.4286 9.1304 -1.0714 3.4286 9.1304 -1.5000 3.4286 8.6957 -1.5000 3.4286 0.079858 0.42857
8872  8.6957 -1.0714 3.8571 9.1304 -1.0714 3.8571 9.1304 -1.5000 3.8571 8.6957 -1.5000 3.8571 0.079858 0.42857
8873  8.6957 -1.0714 4.2857 9.1304 -1.0714 4.2857 9.1304 -1.5000 4.2857 8.6957 -1.5000 4.2857 0.079858 0.42857
8874  8.6957 -1.0714 4.7143 9.1304 -1.0714 4.7143 9.1304 -1.5000 4.7143 8.6957 -1.5000 4.7143 0.079858 0.42857
8875  8.6957 -1.5000 -4.2857 9.1304 -1.5000 -4.2857 9.1304 -1.9286 -4.2857 8.6957 -1.9286 -4.2857 0.079858 0.42857
8876  8.6957 -1.5000 -3.8571 9.1304 -1.5000 -3.8571 9.1304 -1.9286 -3.8571 8.6957 -1.9286 -3.8571 0.079858 0.42857
8877  8.6957 -1.5000 -3.4286 9.1304 -1.5000 -3.4286 9.1304 -1.9286 -3.4286 8.6957 -1.9286 -3.4286 0.079858 0.42857
8878  8.6957 -1.5000 -3.0000 9.1304 -1.5000 -3.0000 9.1304 -1.9286 -3.0000 8.6957 -1.9286 -3.0000 0.079858 0.42857
8879  8.6957 -1.5000 -2.5714 9.1304 -1.5000 -2.5714 9.1304 -1.9286 -2.5714 8.6957 -1.9286 -2.5714 0.079858 0.42857
8880  8.6957 -1.5000 -2.1429 9.1304 -1.5000 -2.1429 9.1304 -1.9286 -2.1429 8.6957 -1.9286 -2.1429 0.079858 0.42857
8881  8.6957 -1.5000 -1.7143 9.1304 -1.5000 -1.7143 9.1304 -1.9286 -1.7143 8.6957 -1.9286 -1.7143 0.079858 0.42857
8882  8.6957 -1.5000 -1.2857 9.1304 -1.5000 -1.2857 9.1304 -1.9286 -1.2857 8.6957 -1.9286 -1.2857 0.079858 0.42857
8883  8.6957 -1.5000 -0.85714 9.1304 -1.5000 -0.85714 9.1304 -1.9286 -0.85714 8.6957 -1.9286 -0.85714 0.079858 0.42857
8884  8.6957 -1.5000 -0.42857 9.1304 -1.5000 -0.42857 9.1304 -1.9286 -0.42857 8.6957 -1.9286 -0.42857 0.079858 0.42857
8885  8.6957 -1.5000 0.0000 9.1304 -1.5000 0.0000 9.1304 -1.9286 0.0000 8.6957 -1.9286 0.0000 0.079858 0.42857
8886  8.6957 -1.5000 0.42857 9.1304 -1.5000 0.42857 9.1304 -1.9286 0.42857 8.6957 -1.9286 0.42857 0.079858 0.42857
8887  8.6957 -1.5000 0.85714 9.1304 -1.5000 0.85714 9.1304 -1.9286 0.85714 8.6957 -1.9286 0.85714 0.079858 0.42857
8888  8.6957 -1.5000 1.2857 9.1304 -1.5000 1.2857 9.1304 -1.9286 1.2857 8.6957 -1.9286 1.2857 0.079858 0.42857
8889  8.6957 -1.5000 1.7143 9.1304 -1.5000 1.7143 9.1304 -1.9286 1.7143 8.6957 -1.9286 1.7143 0.079858 0.42857
8890  8.6957 -1.5000 2.1429 9.1304 -1.5000 2.1429 9.1304 -1.9286 2.1429 8.6957 -1.9286 2.1429 0.079858 0.42857
8891  8.6957 -1.5000 2.5714 9.1304 -1.5000 2.5714 9.1304 -1.9286 2.5714 8.6957 -1.9286 2.5714 0.079858 0.42857
8892  8.6957 -1.5000 3.0000 9.1304 -1.5000 3.0000 9.1304 -1.9286 3.0000 8.6957 -1.9286 3.0000 0.079858 0.42857
8893  8.6957 -1.5000 3.4286 9.1304 -1.5000 3.4286 9.1304 -1.9286 3.4286 8.6957 -1.9286 3.4286 0.079858 0.42857
8894  8.6957 -1.5000 3.8571 9.1304 -1.5000 3.8571 9.1304 -1.9286 3.8571 8.6957 -1.9286 3.8571 0.079858 0.42857
8895  8.6957 -1.5000 4.2857 9.1304 -1.5000 4.2857 9.1304 -1.9286 4.2857 8.6957 -1.9286 4.2857 0.079858 0.42857
8896  8.6957 -1.9286 -4.2857 9.1304 -1.9286 -4.2857 9.1304 -2.3571 -4.2857 8.6957 -2.3571 -4.2857 0.079858 0.42857
8897  8.6957 -1.9286 -3.8571 9.1304 -1.9286 -3.8571 9.1304 -2.3571 -3.8571 8.6957 -2.3571 -3.8571 0.079858 0.42857
8898  8.6957 -1.9286 -3.4286 9.1304 -1.9286 -3.4286 9.1304 -2.3571 -3.4286 8.6957 -2.3571 -3.4286 0.079858 0.42857
8899  8.6957 -1.9286 -3.0000 9.1304 -1.9286 -3.0000 9.1304 -2.3571 -3.0000 8.6957 -2.3571 -3.0000 0.079858 0.42857
8900  8.6957 -1.9286 -2.5714 9.1304 -1.9286 -2.5714 9.1304 -2.3571 -2.5714 8.6957 -2.3571 -2.5714 0.079858 0.42857
8901  8.6957 -1.9286 -2.1429 9.1304 -1.9286 -2.1429 9.1304 -2.3571 -2.1429 8.6957 -2.3571 -2.1429 0.079858 0.42857
8902  8.6957 -1.9286 -1.7143 9.1304 -1.9286 -1.7143 9.1304 -2.3571 -1.7143 8.6957 -2.3571 -1.7143 0.079858 0.42857
8903  8.6957 -1.9286 -1.2857 9.1304 -1.9286 -1.2857 9.1304 -2.3571 -1.2857 8.6957 -2.3571 -1.2857 0.079858 0.42857
8904  8.6957 -1.9286 -0.85714 9.1304 -1.9286 -0.85714 9.1304 -2.3571 -0.85714 8.6957 -2.3571 -0.85714 0.079858 0.42857
8905  8.6957 -1.9286 -0.42857 9.1304 -1.9286 -0.42857 9.1304 -2.3571 -0.42857 8.6957 -2.3571 -0.42857 0.079858 0.42857
8906  8.6957 -1.9286 0.0000 9.1304 -1.9286 0.0000 9.1304 -2.3571 0.0000 8.6957 -2.3571 0.0000 0.079858 0.42857
8907  8.6957 -1.9286 0.42857 9.1304 -1.9286 0.42857 9.1304 -2.3571 0.42857 8.6957 -2.3571 0.42857 0.079858 0.42857
8908  8.6957 -1.9286 0.85714 9.1304 -1.9286 0.85714 9.1304 -2.3571 0.85714 8.6957 -2.3571 0.85714 0.079858 0.42857
8909  8.6957 -1.9286 1.2857 9.1304 -1.9286 1.2857 9.1304 -2.3571 1.2857 8.6957 -2.3571 1.2857 0.079858 0.42857
8910  8.6957 -1.9286 1.7143 9.1304 -1.9286 1.7143 9.1304 -2.3571 1.7143 8.6957 -2.3571 1.7143 0.079858 0.42857
8911  8.6957 -1.9286 2.1429 9.1304 -1.9286 2.1429 9.1304 -2.3571 2.1429 8.6957 -2.3571 2.1429 0.079858 0.42857
8912  8.6957 -1.9286 2.5714 9.1304 -1.9286 2.5714 9.1304 -2.3571 2.5714 8.6957 -2.3571 2.5714 0.079858 0.42857
8913  8.6957 -1.9286 3.0000 9.1304 -1.9286 3.0000 9.1304 -2.3571 3.0000 8.6957 -2.3571 3.0000 0.079858 0.42857
8914  8.6957 -1.9286 3.4286 9.1304 -1.9286 3.4286 9.1304 -2.3571 3.4286 8.6957 -2.3571 3.4286 0.079858 0.42857
8915  8.6957 -1.9286 3.8571 9.1304 -1.9286 3.8571 9.1304 -2.3571 3.8571 8.6957 -2.3571 3.8571 0.079858 0.42857
8916  8.6957 -1.9286 4.2857 9.1304 -1.9286 4.2857 9.1304 -2.3571 4.2857 8.6957 -2.3571 4.2857 0.079858 0.42857
8917  8.6957 -2.3571 -4.2857 9.1304 -2.3571 -4.2857 9.1304 -2.7857 -4.2857 8.6957 -2.7857 -4.2857 0.079858 0.42857
8918  8.6957 -2.3571 -3.8571 9.1304 -2.3571 -3.8571 9.1304 -2.7857 -3.8571 8.6957 -2.7857 -3.8571 0.079858 0.42857
8919  8.6957 -2.3571 -3.4286 9.1304 -2.3571 -3.4286 9.1304 -2.7857 -3.4286 8.6957 -2.7857 -3.4286 0.079858 0.42857
8920  8.6957 -2.3571 -3.0000 9.1304 -2.3571 -3.0000 9.1304 -2.7857 -3.0000 8.6957 -2.7857 -3.0000 0.079858 0.42857
8921  8.6957 -2.3571 -2.5714 9.1304 -2.3571 -2.5714 9.1304 -2.7857 -2.5714 8.6957 -2.7857 -2.5714 0.079858 0.42857
8922  8.6957 -2.3571 -2.1429 9.1304 -2.3571 -2.1429 9.1304 -2.7857 -2.1429 8.6957 -2.7857 -2.1429 0.079858 0.42857
8923  8.6957 -2.3571 -1.7143 9.1304 -2.3571 -1.7143 9.1304 -2.7857 -1.7143 8.6957 -2.7857 -1.7143 0.079858 0.42857
8924  8.6957 -2.3571 -1.2857 9.1304 -2.3571 -1.2857 9.1304 -2.7857 -1.2857 8.6957 -2.7857 -1.2857 0.079858 0.42857
8925  8.6957 -2.3571 -0.85714 9.1304 -2.3571 -0.85714 9.1304 -2.7857 -0.85714 8.6957 -2.7857 -0.85714 0.079858 0.42857
8926  8.6957 -2.3571 -0.42857 9.1304 -2.3571 -0.42857 9.1304 -2.7857 -0.42857 8.6957 -2.7857 -0.42857 0.079858 0.42857
8927  8.6957 -2.3571 0.0000 9.1304 -2.3571 0.0000 9.1304 -2.7857 0.0000 8.6957 -2.7857 0.0000 0.079858 0.42857
8928  8.6957 -2.3571 0.42857 9.1304 -2.3571 0.42857 9.1304 -2.7857 0.42857 8.6957 -2.7857 0.42857 0.079858 0.42857
8929  8.6957 -2.3571 0.85714 9.1304 -2.3571 0.85714 9.1304 -2.7857 0.85714 8.6957 -2.7857 0.85714 0.079858 0.42857
8930  8.6957 -2.3571 1.2857 9.1304 -2.3571 1.2857 9.1304 -2.7857 1.2857 8.6957 -2.7857 1.2857 0.079858 0.42857
8931  8.6957 -2.3571 1.7143 9.1304 -2.3571 1.7143 9.1304 -2.7857 1.7143 8.6957 -2.7857 1.7143 0.079858 0.42857
8932  8.6957 -2.3571 2.1429 9.1304 -2.3571 2.1429 9.1304 -2.7857 2.1429 8.6957 -2.7857 2.1429 0.079858 0.42857
8933  8.6957 -2.3571 2.5714 9.1304 -2.3571 2.5714 9.1304 -2.7857 2.5714 8.6957 -2.7857 2.5714 0.079858 0.42857
8934  8.6957 -2.3571 3.0000 9.1304 -2.3571 3.0000 9.1304 -2.7857 3.0000 8.6957 -2.7857 3.0000 0.079858 0.42857
8935  8.6957 -2.3571 3.4286 9.1304 -2.3571 3.4286 9.1304 -2.7857 3.4286 8.6957 -2.7857 3.4286 0.079858 0.42857
8936  8.6957 -2.3571 3.8571 9.1304 -2.3571 3.8571 9.1304 -2.7857 3.8571 8.6957 -2.7857 3.8571 0.079858 0.42857
8937  8.6957 -2.3571 4.2857 9.1304 -2.3571 4.2857 9.1304 -2.7857 4.2857 8.6957 -2.7857 4.2857 0.079858 0.42857
8938  8.6957 -2.7857 -3.8571 9.1304 -2.7857 -3.8571 9.1304 -3.2143 -3.8571 8.6957 -3.2143 -3.8571 0.079858 0.42857
8939  8.6957 -2.7857 -3.4286 9.1304 -2.7857 -3.4286 9.1304 -3.2143 -3.4286 8.6957 -3.2143 -3.4286 0.079858 0.42857
8940  8.6957 -2.7857 -3.0000 9.1304 -2.7857 -3.0000 9.1304 -3.2143 -3.0000 8.6957 -3.2143 -3.0000 0.079858 0.42857
8941  8.6957 -2.7857 -2.5714 9.1304 -2.7857 -2.5714 9.1304 -3.2143 -2.5714 8.6957 -3.2143 -2.5714 0.079858 0.42857
8942  8.6957 -2.7857 -2.1429 9.1304 -2.7857 -2.1429 9.1304 -3.2143 -2.1429 8.6957 -3.2143 -2.1429 0.079858 0.42857
8943  8.6957 -2.7857 -1.7143 9.1304 -2.7857 -1.7143 9.1304 -3.2143 -1.7143 8.6957 -3.2143 -1.7143 0.079858 0.42857
8944  8.6957 -2.7857 -1.2857 9.1304 -2.7857 -1.2857 9.1304 -3.2143 -1.2857 8.6957 -3.2143 -1.2857 0.079858 0.42857
8945  8.6957 -2.7857 -0.85714 9.1304 -2.7857 -0.85714 9.1304 -3.2143 -0.85714 8.6957 -3.2143 -0.85714 0.079858 0.42857
8946  8.6957 -2.7857 -0.42857 9.1304 -2.7857 -0.42857 9.1304 -3.2143 -0.42857 8.6957 -3.2143 -0.42857 0.079858 0.42857
8947  8.6957 -2.7857 0.0000 9.1304 -2.7857 0.0000 9.1304 -3.2143 0.0000 8.6957 -3.2143 0.0000 0.079858 0.42857
8948  8.6957 -2.7857 0.42857 9.1304 -2.7857 0.42857 9.1304 -3.2143 0.42857 8.6957 -3.2143 0.42857 0.079858 0.42857
8949  8.6957 -2.7857 0.85714 9.1304 -2.7857 0.85714 9.1304 -3.2143 0.85714 8.6957 -3.2143 0.85714 0.079858 0.42857
8950  8.6957 -2.7857 1.2857 9.1304 -2.7857 1.2857 9.1304 -3.2143 1.2857 8.6957 -3.2143 1.2857 0.079858 0.42857
8951  8.6957 -2.7857 1.7143 9.1304 -2.7857 1.7143 9.1304 -3.2143 1.7143 8.6957 -3.2143 1.7143 0.079858 0.42857
8952  8.6957 -2.7857 2.1429 9.1304 -2.7857 2.1429 9.1304 -3.2143 2.1429 8.6957 -3.2143 2.1429 0.079858 0.42857
8953  8.6957 -2.7857 2.5714 9.1304 -2.7857 2.5714 9.1304 -3.2143 2.5714 8.6957 -3.2143 2.5714 0.079858 0.42857
8954  8.6957 -2.7857 3.0000 9.1304 -2.7857 3.0000 9.1304 -3.2143 3.0000 8.6957 -3.2143 3.0000 0.079858 0.42857
8955  8.6957 -2.7857 3.4286 9.1304 -2.7857 3.4286 9.1304 -3.2143 3.4286 8.6957 -3.2143 3.4286 0.079858 0.42857
8956  8.6957 -2.7857 3.8571 9.1304 -2.7857 3.8571 9.1304 -3.2143 3.8571 8.6957 -3.2143 3.8571 0.079858 0.42857
8957  8.6957 -3.2143 -3.4286 9.1304 -3.2143 -3.4286 9.1304 -3.6429 -3.4286 8.6957 -3.6429 -3.4286 0.079858 0.42857
8958  8.6957 -3.2143 -3.0000 9.1304 -3.2143 -3.0000 9.1304 -3.6429 -3.0000 8.6957 -3.6429 -3.0000 0.079858 0.42857
8959  8.6957 -3.2143 -2.5714 9.1304 -3.2143 -2.5714 9.1304 -3.6429 -2.5714 8.6957 -3.6429 -2.5714 0.079858 0.42857
8960  8.6957 -3.2143 -2.1429 9.1304 -3.2143 -2.1429 9.1304 -3.6429 -2.1429 8.6957 -3.6429 -2.1429 0.079858 0.42857
8961  8.6957 -3.2143 -1.7143 9.1304 -3.2143 -1.7143 9.1304 -3.6429 -1.7143 8.6957 -3.6429 -1.7143 0.079858 0.42857
8962  8.6957 -3.2143 -1.2857 9.1304 -3.2143 -1.2857 9.1304 -3.6429 -1.2857 8.6957 -3.6429 -1.2857 0.079858 0.42857
8963  8.6957 -3.2143 -0.85714 9.1304 -3.2143 -0.85714 9.1304 -3.6429 -0.85714 8.6957 -3.6429 -0.85714 0.079858 0.42857
8964  8.6957 -3.2143 -0.42857 9.1304 -3.2143 -0.42857 9.1304 -3.6429 -0.42857 8.6957 -3.6429 -0.42857 0.079858 0.42857
8965  8.6957 -3.2143 0.0000 9.1304 -3.2143 0.0000 9.1304 -3.6429 0.0000 8.6957 -3.6429 0.0000 0.079858 0.42857
8966  8.6957 -3.2143 0.42857 9.1304 -3.2143 0.42857 9.1304 -3.6429 0.42857 8.6957 -3.6429 0.42857 0.079858 0.42857
8967  8.6957 -3.2143 0.85714 9.1304 -3.2143 0.85714 9.1304 -3.6429 0.85714 8.6957 -3.6429 0.85714 0.079858 0.42857
8968  8.6957 -3.2143 1.2857 9.1304 -3.2143 1.2857 9.1304 -3.6429 1.2857 8.6957 -3.6429 1.2857 0.079858 0.42857
8969  8.6957 -3.2143 1.7143 9.1304 -3.2143 1.7143 9.1304 -3.6429 1.7143 8.6957 -3.6429 1.7143 0.079858 0.42857
8970  8.6957 -3.2143 2.1429 9.1304 -3.2143 2.1429 9.1304 -3.6429 2.1429 8.6957 -3.6429 2.1429 0.079858 0.42857
8971  8.6957 -3.2143 2.5714 9.1304 -3.2143 2.5714 9.1304 -3.6429 2.5714 8.6957 -3.6429 2.5714 0.079858 0.42857
8972  8.6957 -3.2143 3.0000 9.1304 -3.2143 3.0000 9.1304 -3.6429 3.0000 8.6957 -3.6429 3.0000 0.079858 0.42857
8973  8.6957 -3.2143 3.4286 9.1304 -3.2143 3.4286 9.1304 -3.6429 3.4286 8.6957 -3.6429 3.4286 0.079858 0.42857
8974  8.6957 -3.6429 -3.0000 9.1304 -3.6429 -3.0000 9.1304 -4.0714 -3.0000 8.6957 -4.0714 -3.0000 0.079858 0.42857
8975  8.6957 -3.6429 -2.5714 9.1304 -3.6429 -2.5714 9.1304 -4.0714 -2.5714 8.6957 -4.0714 -2.5714 0.079858 0.42857
8976  8.6957 -3.6429 -2.1429 9.1304 -3.6429 -2.1429 9.1304 -4.0714 -2.1429 8.6957 -4.0714 -2.1429 0.079858 0.42857
8977  8.6957 -3.6429 -1.7143 9.1304 -3.6429 -1.7143 9.1304 -4.0714 -1.7143 8.6957 -4.0714 -1.7143 0.079858 0.42857
8978  8.6957 -3.6429 -1.2857 9.1304 -3.6429 -1.2857 9.1304 -4.0714 -1.2857 8.6957 -4.0714 -1.2857 0.079858 0.42857
8979  8.6957 -3.6429 -0.85714 9.1304 -3.6429 -0.85714 9.1304 -4.0714 -0.85714 8.6957 -4.0714 -0.85714 0.079858 0.42857
8980  8.6957 -3.6429 -0.42857 9.1304 -3.6429 -0.42857 9.1304 -4.0714 -0.42857 8.6957 -4.0714 -0.42857 0.079858 0.42857
8981  8.6957 -3.6429 0.0000 9.1304 -3.6429 0.0000 9.1304 -4.0714 0.0000 8.6957 -4.0714 0.0000 0.079858 0.42857
8982  8.6957 -3.6429 0.42857 9.1304 -3.6429 0.42857 9.1304 -4.0714 0.42857 8.6957 -4.0714 0.42857 0.079858 0.42857
8983  8.6957 -3.6429 0.85714 9.1304 -3.6429 0.85714 9.1304 -4.0714 0.85714 8.6957 -4.0714 0.85714 0.079858 0.42857
8984  8.6957 -3.6429 1.2857 9.1304 -3.6429 1.2857 9.1304 -4.0714 1.2857 8.6957 -4.0714 1.2857 0.079858 0.42857
8985  8.6957 -3.6429 1.7143 9.1304 -3.6429 1.7143 9.1304 -4.0714 1.7143 8.6957 -4.0714 1.7143 0.079858 0.42857
8986  8.6957 -3.6429 2.1429 9.1304 -3.6429 2.1429 9.1304 -4.0714 2.1429 8.6957 -4.0714 2.1429 0.079858 0.42857
8987  8.6957 -3.6429 2.5714 9.1304 -3.6429 2.5714 9.1304 -4.0714 2.5714 8.6957 -4.0714 2.5714 0.079858 0.42857
8988  8.6957 -3.6429 3.0000 9.1304 -3.6429 3.0000 9.1304 -4.0714 3.0000 8.6957 -4.0714 3.0000 0.079858 0.42857
8989  8.6957 -4.0714 -2.5714 9.1304 -4.0714 -2.5714 9.1304 -4.5000 -2.5714 8.6957 -4.5000 -2.5714 0.079858 0.42857
8990  8.6957 -4.0714 -2.1429 9.1304 -4.0714 -2.1429 9.1304 -4.5000 -2.1429 8.6957 -4.5000 -2.1429 0.079858 0.42857
8991  8.6957 -4.0714 -1.7143 9.1304 -4.0714 -1.7143 9.1304 -4.5000 -1.7143 8.6957 -4.5000 -1.7143 0.079858 0.42857
8992  8.6957 -4.0714 -1.2857 9.1304 -4.0714 -1.2857 9.1304 -4.5000 -1.2857 8.6957 -4.5000 -1.2857 0.079858 0.42857
8993  8.6957 -4.0714 -0.85714 9.1304 -4.0714 -0.85714 9.1304 -4.5000 -0.85714 8.6957 -4.5000 -0.85714 0.079858 0.42857
8994  8.6957 -4.0714 -0.42857 9.1304 -4.0714 -0.42857 9.1304 -4.5000 -0.42857 8.6957 -4.5000 -0.42857 0.079858 0.42857
8995  8.6957 -4.0714 0.0000 9.1304 -4.0714 0.0000 9.1304 -4.5000 0.0000 8.6957 -4.5000 0.0000 0.079858 0.42857
8996  8.6957 -4.0714 0.42857 9.1304 -4.0714 0.42857 9.1304 -4.5000 0.42857 8.6957 -4.5000 0.42857 0.079858 0.42857
8997  8.6957 -4.0714 0.85714 9.1304 -4.0714 0.85714 9.1304 -4.5000 0.85714 8.6957 -4.5000 0.85714 0.079858 0.42857
8998  8.6957 -4.0714 1.2857 9.1304 -4.0714 1.2857 9.1304 -4.5000 1.2857 8.6957 -4.5000 1.2857 0.079858 0.42857
8999  8.6957 -4.0714 1.7143 9.1304 -4.0714 1.7143 9.1304 -4.5000 1.7143 8.6957 -4.5000 1.7143 0.079858 0.42857
9000  8.6957 -4.0714 2.1429 9.1304 -4.0714 2.1429 9.1304 -4.5000 2.1429 8.6957 -4.5000 2.1429 0.079858 0.42857
9001  8.6957 -4.0714 2.5714 9.1304 -4.0714 2.5714 9.1304 -4.5000 2.5714 8.6957 -4.5000 2.5714 0.079858 0.42857
9002  8.6957 -4.5000 -1.2857 9.1304 -4.5000 -1.2857 9.1304 -4.9286 -1.2857 8.6957 -4.9286 -1.2857 0.079858 0.42857
9003  8.6957 -4.5000 -0.85714 9.1304 -4.5000 -0.85714 9.1304 -4.9286 -0.85714 8.6957 -4.9286 -0.85714 0.079858 0.42857
9004  8.6957 -4.5000 -0.42857 9.1304 -4.5000 -0.42857 9.1304 -4.9286 -0.42857 8.6957 -4.9286 -0.42857 0.079858 0.42857
9005  8.6957 -4.5000 0.0000 9.1304 -4.5000 0.0000 9.1304 -4.9286 0.0000 8.6957 -4.9286 0.0000 0.079858 0.42857
9006  8.6957 -4.5000 0.42857 9.1304 -4.5000 0.42857 9.1304 -4.9286 0.42857 8.6957 -4.9286 0.42857 0.079858 0.42857
9007  8.6957 -4.5000 0.85714 9.1304 -4.5000 0.85714 9.1304 -4.9286 0.85714 8.6957 -4.9286 0.85714 0.079858 0.42857
9008  8.6957 -4.5000 1.2857 9.1304 -4.5000 1.2857 9.1304 -4.9286 1.2857 8.6957 -4.9286 1.2857 0.079858 0.42857
9009  9.1304 4.9286 -1.2857 9.5652 4.9286 -1.2857 9.5652 4.5000 -1.2857 9.1304 4.5000 -1.2857 0.079858 0.42857
9010  9.1304 4.9286 -0.85714 9.5652 4.9286 -0.85714 9.5652 4.5000 -0.85714 9.1304 4.5000 -0.85714 0.079858 0.42857
9011  9.1304 4.9286 -0.42857 9.5652 4.9286 -0.42857 9.5652 4.5000 -0.42857 9.1304 4.5000 -0.42857 0.079858 0.42857
9012  9.1304 4.9286 0.0000 9.5652 4.9286 0.0000 9.5652 4.5000 0.0000 9.1304 4.5000 0.0000 0.079858 0.42857
9013  9.1304 4.9286 0.42857 9.5652 4.9286 0.42857 9.5652 4.5000 0.42857 9.1304 4.5000 0.42857 0.079858 0.42857
9014  9.1304 4.9286 0.85714 9.5652 4.9286 0.85714 9.5652 4.5000 0.85714 9.1304 4.5000 0.85714 0.079858 0.42857
9015  9.1304 4.9286 1.2857 9.5652 4.9286 1.2857 9.5652 4.5000 1.2857 9.1304 4.5000 1.2857 0.079858 0.42857
9016  9.1304 4.5000 -2.5714 9.5652 4.5000 -2.5714 9.5652 4.0714 -2.5714 9.1304 4.0714 -2.5714 0.079858 0.42857
9017  9.1304 4.5000 -2.1429 9.5652 4.5000 -2.1429 9.5652 4.0714 -2.1429 9.1304 4.0714 -2.1429 0.079858 0.42857
9018  9.1304 4.5000 -1.7143 9.5652 4.5000 -1.7143 9.5652 4.0714 -1.7143 9.1304 4.0714 -1.7143 0.079858 0.42857
9019  9.1304 4.5000 -1.2857 9.5652 4.5000 -1.2857 9.5652 4.0714 -1.2857 9.1304 4.0714 -1.2857 0.079858 0.42857
9020  9.1304 4.5000 -0.85714 9.5652 4.5000 -0.85714 9.5652 4.0714 -0.85714 9.1304 4.0714 -0.85714 0.079858 0.42857
9021  9.1304 4.5000 -0.42857 9.5652 4.5000 -0.42857 9.5652 4.0714 -0.42857 9.1304 4.0714 -0.42857 0.079858 0.42857
9022  9.1304 4.5000 0.0000 9.5652 4.5000 0.0000 9.5652 4.0714 0.0000 9.1304 4.0714 0.0000 0.079858 0.42857
9023  9.1304 4.5000 0.42857 9.5652 4.5000 0.42857 9.5652 4.0714 0.42857 9.1304 4.0714 0.42857 0.079858 0.42857
9024  9.1304 4.5000 0.85714 9.5652 4.5000 0.85714 9.5652 4.0714 0.85714 9.1304 4.0714 0.85714 0.079858 0.42857
9025  9.1304 4.5000 1.2857 9.5652 4.5000 1.2857 9.5652 4.0714 1.2857 9.1304 4.0714 1.2857 0.079858 0.42857
9026  9.1304 4.5000 1.7143 9.5652 4.5000 1.7143 9.5652 4.0714 1.7143 9.1304 4.0714 1.7143 0.079858 0.42857
9027  9.1304 4.5000 2.1429 9.5652 4.5000 2.1429 9.5652 4.0714 2.1429 9.1304 4.0714 2.1429 0.079858 0.42857
9028  9.1304 4.5000 2.5714 9.5652 4.5000 2.5714 9.5652 4.0714 2.5714 9.1304 4.0714 2.5714 0.079858 0.42857
9029  9.1304 4.0714 -3.0000 9.5652 4.0714 -3.0000 9.5652 3.6429 -3.0000 9.1304 3.6429 -3.0000 0.079858 0.42857
9030  9.1304 4.0714 -2.5714 9.5652 4.0714 -2.5714 9.5652 3.6429 -2.5714 9.1304 3.6429 -2.5714 0.079858 0.42857
9031  9.1304 4.0714 -2.1429 9.5652 4.0714 -2.1429 9.5652 3.6429 -2.1429 9.1304 3.6429 -2.1429 0.079858 0.42857
9032  9.1304 4.0714 -1.7143 9.5652 4.0714 -1.7143 9.5652 3.6429 -1.7143 9.1304 3.6429 -1.7143 0.079858 0.42857
9033  9.1304 4.0714 -1.2857 9.5652 4.0714 -1.2857 9.5652 3.6429 -1.2857 9.1304 3.6429 -1.2857 0.079858 0.42857
9034  9.1304 4.0714 -0.85714 9.5652 4.0714 -0.85714 9.5652 3.6429 -0.85714 9.1304 3.6429 -0.85714 0.079858 0.42857
9035  9.1304 4.0714 -0.42857 9.5652 4.0714 -0.42857 9.5652 3.6429 -0.42857 9.1304 3.6429 -0.42857 0.079858 0.42857
9036  9.1304 4.0714 0.0000 9.5652 4.0714 0.0000 9.5652 3.6429 0.0000 9.1304 3.6429 0.0000 0.079858 0.42857
9037  9.1304 4.0714 0.42857 9.5652 4.0714 0.42857 9.5652 3.6429 0.42857 9.1304 3.6429 0.42857 0.079858 0.42857
9038  9.1304 4.0714 0.85714 9.5652 4.0714 0.85714 9.5652 3.6429 0.85714 9.1304 3.6429 0.85714 0.079858 0.42857
9039  9.1304 4.0714 1.2857 9.5652 4.0714 1.2857 9.5652 3.6429 1.2857 9.1304 3.6429 1.2857 0.079858 0.42857
