Time 2ag_AVG_dendrite STD_dendrite 2ag_AVG_SM_dendrite STD_SM_dendrite 2ag_AVG_CT_dendrite STD_CT_dendrite 2ag_AVG_neck.sa1[0] STD_neck.sa1[0] 2ag_AVG_CT_neck.sa1[0] STD_CT_neck.sa1[0] 2ag_AVG_head.sa1[0] STD_head.sa1[0] 2ag_AVG_CT_head.sa1[0] STD_CT_head.sa1[0] 2ag_AVG_PSD.sa1[0] STD_PSD.sa1[0] 2ag_AVG_CT_PSD.sa1[0] STD_CT_PSD.sa1[0] 2ag_AVG_neck.sa1[1] STD_neck.sa1[1] 2ag_AVG_CT_neck.sa1[1] STD_CT_neck.sa1[1] 2ag_AVG_head.sa1[1] STD_head.sa1[1] 2ag_AVG_CT_head.sa1[1] STD_CT_head.sa1[1] 2ag_AVG_PSD.sa1[1] STD_PSD.sa1[1] 2ag_AVG_CT_PSD.sa1[1] STD_CT_PSD.sa1[1] 2ag_AVG_FAKE.sa2[0] STD_FAKE.sa2[0] 2ag_AVG_CT_FAKE.sa2[0] STD_CT_FAKE.sa2[0] 2ag_AVG_FAKE.sa2[1] STD_FAKE.sa2[1] 2ag_AVG_CT_FAKE.sa2[1] STD_CT_FAKE.sa2[1] 2ag_AVG_FAKE.sa2[2] STD_FAKE.sa2[2] 2ag_AVG_CT_FAKE.sa2[2] STD_CT_FAKE.sa2[2] 2ag_AVG_FAKE.sa2[3] STD_FAKE.sa2[3] 2ag_AVG_CT_FAKE.sa2[3] STD_CT_FAKE.sa2[3] 2ag_AVG_FAKE.sa2[4] STD_FAKE.sa2[4] 2ag_AVG_CT_FAKE.sa2[4] STD_CT_FAKE.sa2[4] 2ag_AVG_TOTAL STD_TOTAL
17250 0.857144 0.845154 0.642857 0.666241 0.942857 0.8926 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 2 0 2 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07522 0.679192 
17300 0.84694 0.87309 0.821428 0.804167 0.857143 0.898979 0 0 0 0 4.04994 1.26411 4.04994 1.26411 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06531 0.777333 
17350 0.826531 0.915016 0.714286 0.880631 0.871429 0.924607 1.33333 0.471405 1.33333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.874336 0.813403 
17400 0.795919 0.781928 0.714286 0.646813 0.828572 0.827585 1 1.41421 1 1.41421 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.848001 0.712027 
17450 0.67347 0.752892 0.714286 0.839096 0.657143 0.714857 0 0 0 0 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.804595 0.669536 
17500 0.693878 0.825711 0.571429 0.728431 0.742857 0.856666 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 3.32501 1.2018 3.32501 1.2018 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.809766 0.777913 
17550 0.785715 0.894997 0.821429 1.10368 0.771429 0.795908 0.666667 0.942809 0.666667 0.942809 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0.666667 0.471405 0.666667 0.471405 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.898906 0.802584 
17600 0.734695 0.839715 0.714286 0.646813 0.742857 0.905313 0 0 0 0 3.34998 1.10561 3.34998 1.10561 3 0 3 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91695 0.736079 
17650 0.857144 0.857142 0.714286 0.795395 0.914286 0.874117 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 3.37495 1.05342 3.37495 1.05342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02904 0.753098 
17700 0.693878 0.761418 0.607143 0.672909 0.728572 0.791408 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 1 0 1 0 5.72493 0.52427 5.72493 0.52427 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00007 0.774501 
17750 0.775511 0.802172 0.892857 0.816757 0.728572 0.791408 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.836074 0.695406 
17800 0.84694 0.962055 0.928571 1.09963 0.814286 0.899092 0 0 0 0 4.37495 0.80013 4.37495 0.80013 1 0 1 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04617 0.850252 
17850 0.89796 0.920179 1.21429 0.976771 0.771429 0.864728 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.986458 0.78071 
17900 0.908164 0.990636 0.892857 0.899972 0.914286 1.0246 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.918663 0.894168 
17950 0.887756 0.935497 0.714286 0.795395 0.957143 0.977397 0.333333 0.471405 0.333333 0.471405 3.32501 1.2018 3.32501 1.2018 3 0 3 0 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01259 0.855091 
18000 0.877552 0.971694 0.75 0.784902 0.928572 1.03263 1 0 1 0 1.97503 2.14459 1.97503 2.14459 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.961022 0.89826 
18050 0.857144 0.857142 0.821428 0.804167 0.871429 0.877031 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 2 0 2 0 0.666667 0.471405 0.666667 0.471405 1 0 1 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01666 0.740952 
18100 0.846939 0.907474 0.785714 0.939496 0.871429 0.893171 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.896397 0.799969 
18150 0.836735 0.85349 0.928571 0.842131 0.8 0.855236 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0.333333 0.471405 0.333333 0.471405 0.650019 1.25598 0.650019 1.25598 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.894376 0.763349 
18200 0.938776 0.91268 1.07143 0.960973 0.885715 0.887095 1 0.816497 1 0.816497 1 0 1 0 1 0 1 0 1 0 1 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.977655 0.818705 
18250 1.02041 0.958097 1.17857 0.927884 0.957143 0.96267 0.333333 0.471405 0.333333 0.471405 1 0 1 0 3 0 3 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09067 0.824618 
18300 0.908164 0.969817 0.857143 0.914732 0.928572 0.990258 0.666667 0.471405 0.666667 0.471405 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.956949 0.88312 
18350 0.795919 0.820143 0.75 0.784902 0.814286 0.833115 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.871648 0.713999 
18400 0.795919 0.891675 1 0.963624 0.714286 0.847565 0 0 0 0 2.34998 0.722779 2.34998 0.722779 2 0 2 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.914439 0.768042 
18450 0.653062 0.770661 0.5 0.681385 0.714286 0.795395 1.33333 1.24722 1.33333 1.24722 2.67499 0.809675 2.67499 0.809675 2 0 2 0 1.66667 0.471405 1.66667 0.471405 2.34998 0.722779 2.34998 0.722779 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.891767 0.743355 
18500 0.755103 0.869684 0.5 0.681385 0.857143 0.914732 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8523 0.748694 
18550 0.591838 0.740059 0.785714 0.976771 0.514286 0.603392 0.666667 0.942809 0.666667 0.942809 5.04994 0.708466 5.04994 0.708466 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.896525 0.755086 
18600 0.551021 0.701637 0.535714 0.731053 0.557143 0.689424 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.722901 0.665306 
18650 0.62245 0.721609 0.571429 0.775913 0.642857 0.697664 0.666667 0.471405 0.666667 0.471405 0 0 0 0 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.646967 0.671564 
18700 0.561225 0.821476 0.464286 0.625765 0.6 0.884792 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684385 0.769731 
18750 0.581633 0.794412 0.785714 0.90068 0.5 0.731925 0.666667 0.471405 0.666667 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.721085 0.717509 
18800 0.581633 0.807155 0.678571 1.00191 0.542857 0.710849 0.333333 0.471405 0.333333 0.471405 3.37495 1.05342 3.37495 1.05342 2 0 2 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.80892 0.756132 
18850 0.653062 0.796702 0.714286 0.699854 0.628572 0.831031 0 0 0 0 0.650019 1.25598 0.650019 1.25598 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.698079 0.739911 
18900 0.551021 0.730144 0.535714 0.625765 0.557143 0.767849 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.673353 0.65181 
18950 0.704082 0.772078 0.678571 0.65757 0.714286 0.813157 0.333333 0.471405 0.333333 0.471405 0 0 0 0 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.717194 0.739258 
19000 0.785715 0.785714 0.642857 0.765986 0.842858 0.786233 0.333333 0.471405 0.333333 0.471405 2 0 2 0 0 0 0 0 0 0 0 0 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.920301 0.663328 
19050 0.806123 0.996505 0.714286 0.795395 0.842858 1.06417 0.666667 0.942809 0.666667 0.942809 0.32501 0.627988 0.32501 0.627988 2 0 2 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.803853 0.926373 
19100 0.755103 0.77012 0.75 0.574767 0.757143 0.835561 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.839913 0.658541 
19150 0.734695 0.815049 0.714286 0.749149 0.742857 0.839825 0 0 0 0 2.67499 0.809675 2.67499 0.809675 7 0 7 0 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00929 0.853906 
19200 0.795919 0.820144 0.607143 0.617558 0.871429 0.877031 0.333333 0.471405 0.333333 0.471405 5.69996 1.86804 5.69996 1.86804 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08223 0.770712 
19250 0.775511 0.863436 0.535714 0.82298 0.871429 0.860588 1.33333 0.942809 1.33333 0.942809 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 5.02497 1.65841 5.02497 1.65841 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02639 0.801365 
19300 0.826531 0.903795 0.678571 0.65757 0.885715 0.978962 0 0 0 0 6.02497 1.94943 6.02497 1.94943 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07253 0.873342 
19350 0.938776 1.04799 0.964286 1.08503 0.928572 1.03263 0 0 0 0 2.34998 0.722779 2.34998 0.722779 3 0 3 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09252 0.883357 
19400 0.806123 0.986212 0.821429 1.07083 0.8 0.950188 0 0 0 0 4.37495 0.80013 4.37495 0.80013 2 0 2 0 0 0 0 0 5.37495 1.546 5.37495 1.546 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.22051 0.921677 
19450 0.938776 1.04799 0.821428 0.965608 0.985714 1.07561 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.97503 2.14459 1.97503 2.14459 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09815 0.966022 
19500 0.979593 1.04958 0.785714 0.976771 1.05714 1.06752 0.333333 0.471405 0.333333 0.471405 4.34998 1.38648 4.34998 1.38648 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17943 0.899411 
19550 0.94898 0.884935 0.892857 0.724041 0.971429 0.94069 1 0.816497 1 0.816497 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0.666667 0.471405 0.666667 0.471405 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.13283 0.782531 
19600 0.89796 0.952866 0.964286 0.944236 0.871429 0.955008 0 0 0 0 3.34998 1.10561 3.34998 1.10561 3 0 3 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09119 0.791646 
19650 0.867348 0.965081 0.678571 0.888561 0.942858 0.983953 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 4 0 4 0 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07161 0.833747 
19700 0.877552 0.906499 0.857143 0.832993 0.885715 0.934159 0.333333 0.471405 0.333333 0.471405 1.97503 2.14459 1.97503 2.14459 1 0 1 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.953137 0.831583 
19750 0.826531 0.958586 1.07143 1.13164 0.728572 0.860588 0 0 0 0 3.34998 1.10561 3.34998 1.10561 1 0 1 0 0.666667 0.942809 0.666667 0.942809 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03424 0.818215 
19800 0.765307 0.889863 0.785714 0.860114 0.757143 0.901359 0.333333 0.471405 0.333333 0.471405 1 0 1 0 3 0 3 0 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.76874 0.839459 
19850 0.704082 0.798073 0.75 0.687906 0.685715 0.837391 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.851198 0.695814 
19900 0.734695 0.802432 0.892857 0.976118 0.671429 0.711566 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 2.69996 0.842737 2.69996 0.842737 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88767 0.73653 
19950 0.724491 0.987478 0.821428 0.888561 0.685715 1.0218 0.666667 0.471405 0.666667 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79556 0.880784 
20000 0.806123 0.828794 1.03571 0.82298 0.714286 0.813157 0 0 0 0 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0 0 0 0 1.65002 1.50912 1.65002 1.50912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.918714 0.74563 
20050 0.806123 0.864942 0.857143 0.989743 0.785715 0.808753 0 0 0 0 2.32501 1.0461 2.32501 1.0461 2 0 2 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.962634 0.754313 
20100 0.806123 1.01678 0.857143 0.832993 0.785715 1.08091 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.666667 0.471405 0.666667 0.471405 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.910831 0.906951 
20150 0.755103 0.833742 0.892857 0.859372 0.7 0.816788 1 0.816497 1 0.816497 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0.666667 0.471405 0.666667 0.471405 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.952523 0.714207 
20200 0.816327 0.81249 0.892857 0.771792 0.785715 0.826228 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.899342 0.697737 
20250 0.795919 0.968474 0.678571 0.888561 0.842857 0.994782 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0.666667 0.942809 0.666667 0.942809 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.931333 0.860997 
20300 0.755103 0.869684 0.75 0.949624 0.757143 0.835561 0 0 0 0 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.844418 0.763289 
20350 0.744899 0.786508 0.75 0.784902 0.742857 0.787141 0.333333 0.471405 0.333333 0.471405 3 0 3 0 7 0 7 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.974155 0.853981 
20400 0.806123 0.888224 0.857143 0.874818 0.785715 0.892714 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 1 0 1 0 6 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.901825 0.886968 
20450 0.704082 0.772078 0.607143 0.617558 0.742857 0.822639 0 0 0 0 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.909757 0.658188 
20500 0.714287 0.820651 0.892857 0.938817 0.642857 0.756603 1.33333 1.24722 1.33333 1.24722 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.827321 0.814473 
20550 0.704082 0.702897 0.785714 0.724921 0.671429 0.691198 0.333333 0.471405 0.333333 0.471405 3 0 3 0 4 0 4 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.94129 0.626285 
20600 0.653062 0.757304 0.571429 0.820652 0.685715 0.727871 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 2.32501 1.0461 2.32501 1.0461 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834336 0.709847 
20650 0.632654 0.747618 0.535714 0.731053 0.671429 0.750646 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.807768 0.665705 
20700 0.62245 0.762853 0.607143 0.672909 0.628572 0.795908 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.749442 0.675076 
20750 0.642858 0.811272 0.571429 0.820652 0.671429 0.805719 1 0.816497 1 0.816497 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.652138 0.769485 
20800 0.530613 0.67316 0.571429 0.728431 0.514286 0.649018 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 0 0 0 0 1 0.816497 1 0.816497 4.02497 1.30399 4.02497 1.30399 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.786424 0.684466 
20850 0.642858 0.798595 0.607143 0.724041 0.657143 0.826104 0 0 0 0 3 0 3 0 2 0 2 0 1 0.816497 1 0.816497 0.975029 1.88396 0.975029 1.88396 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.800785 0.776029 
20900 0.84694 0.907474 0.821428 0.888561 0.857143 0.914732 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.896397 0.810766 
20950 0.765307 0.85477 0.607143 0.771792 0.828572 0.877845 0 0 0 0 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0.666667 0.942809 0.666667 0.942809 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.876843 0.760903 
21000 0.632654 0.761144 0.571428 0.677631 0.657143 0.790763 0 0 0 0 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.784122 0.661307 
21050 0.602042 0.865905 0.5 0.566947 0.642857 0.956716 0 0 0 0 3.67499 1.00277 3.67499 1.00277 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.791569 0.812634 
21100 0.724491 0.792575 0.678571 0.709807 0.742857 0.822639 0.333333 0.471405 0.333333 0.471405 2 0 2 0 2 0 2 0 0.666667 0.471405 0.666667 0.471405 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.843982 0.692097 
21150 0.663266 0.868306 0.642857 0.765986 0.671429 0.905876 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.830725 0.772563 
